,Year,School,Conf,Class,Pos,G,Cmp,Att,Pct,Yds,Y/A,AY/A,TD,Int,Rate,player_id
2,1989,Southern Mississippi,Ind,,QB,11.0,206.0,381.0,54.1,2588.0,6.8,6.3,14.0,10.0,118.0,653
3,1990,Southern Mississippi,Ind,,QB,11.0,150.0,275.0,54.5,1572.0,5.7,5.2,7.0,6.0,106.6,653
4,Career,Southern Mississippi,,,,,613.0,1169.0,52.4,7695.0,6.6,6.2,52.0,34.0,116.6,653
0,2013,Southern Mississippi,CUSA,FR,QB,9.0,136.0,276.0,49.3,1776.0,6.4,5.1,13.0,14.0,108.7,654
1,2014,Southern Mississippi,CUSA,SO,QB,10.0,218.0,365.0,59.7,2470.0,6.8,6.3,12.0,9.0,122.5,654
2,*2015,Southern Mississippi,CUSA,JR,QB,14.0,331.0,521.0,63.5,4476.0,8.6,9.0,38.0,12.0,155.2,654
3,*2016,Southern Mississippi,CUSA,SR,QB,11.0,243.0,384.0,63.3,3272.0,8.5,8.5,24.0,11.0,149.8,654
4,Career,Southern Mississippi,,,,,928.0,1546.0,60.0,11994.0,7.8,7.5,87.0,46.0,137.8,654
0,1982,Tulane,Ind,,QB,7.0,46.0,90.0,51.1,449.0,5.0,3.7,1.0,3.0,90.0,655
1,1983,Tulane,Ind,,QB,2.0,25.0,50.0,50.0,197.0,3.9,3.4,1.0,1.0,85.7,655
2,Career,Tulane,,,,,71.0,140.0,50.7,646.0,4.6,3.6,2.0,4.0,88.5,655
0,2009,Tulane,CUSA,SO,QB,9.0,141.0,222.0,63.5,1382.0,6.2,5.8,9.0,6.0,123.8,656
1,2010,Tulane,CUSA,SO,QB,11.0,223.0,372.0,59.9,2371.0,6.4,6.2,14.0,8.0,121.6,656
2,2011,Tulane,CUSA,JR,QB,13.0,227.0,408.0,55.6,2502.0,6.1,5.7,13.0,10.0,112.8,656
3,2012,Tulane,CUSA,SR,QB,9.0,245.0,394.0,62.2,2771.0,7.0,6.8,20.0,11.0,132.4,656
4,Career,Tulane,,,,,836.0,1396.0,59.9,9026.0,6.5,6.1,56.0,35.0,122.4,656
0,1982,Notre Dame,Ind,,QB,9.0,16.0,38.0,42.1,228.0,6.0,5.3,1.0,1.0,95.9,657
1,1984,Tulane,Ind,,QB,9.0,112.0,230.0,48.7,1341.0,5.8,4.2,8.0,12.0,98.7,657
2,1985,Tulane,Ind,,QB,9.0,175.0,306.0,57.2,1991.0,6.5,5.9,9.0,8.0,116.3,657
3,Career,Overall,,,,,303.0,574.0,52.8,3560.0,6.2,5.2,18.0,21.0,107.9,657
4,,Notre Dame,,,,,16.0,38.0,42.1,228.0,6.0,5.3,1.0,1.0,95.9,657
5,,Tulane,,,,,287.0,536.0,53.5,3332.0,6.2,5.2,17.0,20.0,108.8,657
0,1995,Tulane,Ind,,QB,8.0,92.0,199.0,46.2,1046.0,5.3,3.9,2.0,7.0,86.7,658
1,1996,Tulane,CUSA,,QB,11.0,132.0,273.0,48.4,1574.0,5.8,5.2,8.0,7.0,101.3,658
2,1997,Tulane,CUSA,,QB,11.0,199.0,363.0,54.8,2567.0,7.1,6.7,24.0,14.0,128.3,658
3,*1998,Tulane,CUSA,,QB,12.0,246.0,366.0,67.2,3508.0,9.6,10.9,38.0,6.0,178.7,658
4,Career,Tulane,,,,,669.0,1201.0,55.7,8695.0,7.2,7.2,72.0,34.0,130.6,658
0,2000,Tulane,CUSA,FR,QB,10.0,58.0,115.0,50.4,722.0,6.3,6.2,4.0,2.0,111.2,659
1,2001,Tulane,CUSA,SO,QB,3.0,31.0,49.0,63.3,487.0,9.9,10.7,4.0,1.0,169.6,659
2,*2002,Tulane,CUSA,JR,QB,13.0,230.0,401.0,57.4,2468.0,6.2,6.0,19.0,10.0,119.7,659
3,2003,Tulane,CUSA,SR,QB,12.0,251.0,422.0,59.5,3077.0,7.3,7.4,33.0,14.0,139.9,659
4,Career,Tulane,,,,,570.0,987.0,57.8,6754.0,6.8,6.8,60.0,27.0,129.8,659
0,1994,Tulane,Ind,,QB,5.0,33.0,68.0,48.5,379.0,5.6,1.5,2.0,7.0,84.5,660
1,Career,Tulane,,,,,33.0,68.0,48.5,379.0,5.6,1.5,2.0,7.0,84.5,660
0,*1998,Tulane,CUSA,,QB,3.0,3.0,5.0,60.0,27.0,5.4,9.4,1.0,0.0,171.4,661
1,1999,Tulane,CUSA,,QB,11.0,310.0,513.0,60.4,3410.0,6.6,5.5,25.0,24.0,123.0,661
2,2000,Tulane,CUSA,JR,QB,10.0,229.0,389.0,58.9,2833.0,7.3,6.9,24.0,14.0,133.2,661
3,2001,Tulane,CUSA,SR,QB,11.0,256.0,448.0,57.1,2935.0,6.6,6.2,22.0,13.0,122.6,661
4,Career,Tulane,,,,,798.0,1355.0,58.9,9205.0,6.8,6.2,72.0,51.0,126.0,661
0,*1977,Grambling State,SWAC,,QB,11.0,181.0,352.0,51.4,3286.0,9.3,9.2,38.0,18.0,155.2,662
1,Career,Grambling State,,,,,181.0,352.0,51.4,3286.0,9.3,9.2,38.0,18.0,155.2,662
0,*2008,Boise State,WAC,FR,QB,13.0,281.0,405.0,69.4,3486.0,8.6,8.7,25.0,10.0,157.1,663
1,*2009,Boise State,WAC,SO,QB,14.0,277.0,431.0,64.3,3536.0,8.2,9.7,39.0,3.0,161.7,663
2,*2010,Boise State,WAC,JR,QB,13.0,273.0,383.0,71.3,3845.0,10.0,11.2,35.0,6.0,182.6,663
3,*2011,Boise State,MWC,SR,QB,13.0,326.0,439.0,74.3,3800.0,8.7,9.7,43.0,9.0,175.2,663
4,Career,Boise State,,,,,1157.0,1658.0,69.8,14667.0,8.8,9.8,142.0,28.0,169.0,663
0,*2015,Boise State,MWC,FR,QB,11.0,272.0,428.0,63.6,3350.0,7.8,7.9,20.0,8.0,141.0,664
1,*2016,Boise State,MWC,SO,QB,13.0,244.0,394.0,61.9,3646.0,9.3,9.6,24.0,8.0,155.7,664
2,*2017,Boise State,MWC,JR,QB,13.0,218.0,348.0,62.6,2877.0,8.3,8.4,16.0,6.0,143.8,664
3,2018,Boise State,MWC,SR,QB,13.0,301.0,447.0,67.3,3705.0,8.3,8.9,30.0,7.0,156.0,664
4,Career,Boise State,,,,,1035.0,1617.0,64.0,13578.0,8.4,8.7,90.0,29.0,149.3,664
0,1979,UCLA,Pac-10,,QB,11.0,15.0,32.0,46.9,186.0,5.8,2.2,1.0,3.0,87.3,665
1,1981,Hawaii,WAC,,QB,10.0,40.0,76.0,52.6,602.0,7.9,8.4,4.0,1.0,133.9,665
2,1982,Hawaii,WAC,,QB,11.0,103.0,188.0,54.8,1350.0,7.2,6.5,7.0,6.0,121.0,665
3,Career,Overall,,,,,158.0,296.0,53.4,2138.0,7.2,6.5,12.0,10.0,120.7,665
4,,UCLA,,,,,15.0,32.0,46.9,186.0,5.8,2.2,1.0,3.0,87.3,665
5,,Hawaii,,,,,143.0,264.0,54.2,1952.0,7.4,7.0,11.0,7.0,124.7,665
0,1962,Wichita State,MVC,,QB,10.0,26.0,51.0,51.0,261.0,5.1,3.3,2.0,3.0,95.1,666
1,1963,Wichita State,MVC,,QB,9.0,90.0,158.0,57.0,1409.0,8.9,9.0,12.0,5.0,150.6,666
2,Career,Wichita State,,,,,116.0,209.0,55.5,1670.0,8.0,7.6,14.0,8.0,137.1,666
0,2011,UCF,CUSA,FR,QB,10.0,75.0,110.0,68.2,958.0,8.7,8.6,6.0,3.0,153.9,667
1,*2012,UCF,CUSA,SO,QB,14.0,251.0,399.0,62.9,3059.0,7.7,8.1,25.0,7.0,144.5,667
2,*2013,UCF,American,JR,QB,13.0,259.0,382.0,67.8,3581.0,9.4,9.6,25.0,9.0,163.4,667
3,Career,UCF,,,,,585.0,891.0,65.7,7598.0,8.5,8.8,56.0,19.0,153.8,667
0,1996,UCF,Ind,,QB,11.0,187.0,314.0,59.6,2565.0,8.2,7.2,19.0,15.0,138.6,668
1,1997,UCF,Ind,,QB,11.0,238.0,381.0,62.5,3086.0,8.1,8.2,25.0,10.0,146.9,668
2,1998,UCF,Ind,,QB,11.0,296.0,402.0,73.6,3690.0,9.2,9.8,28.0,7.0,170.2,668
3,Career,UCF,,,,,721.0,1097.0,65.7,9341.0,8.5,8.5,72.0,32.0,153.1,668
0,1983,UTEP,WAC,,QB,12.0,39.0,66.0,59.1,437.0,6.6,3.7,4.0,6.0,116.5,669
1,1984,UTEP,WAC,,QB,11.0,66.0,141.0,46.8,899.0,6.4,3.8,4.0,10.0,95.5,669
2,1985,UTEP,WAC,,QB,11.0,120.0,200.0,60.0,1654.0,8.3,6.2,6.0,12.0,127.4,669
3,1986,UTEP,WAC,,QB,12.0,258.0,410.0,62.9,3140.0,7.7,6.6,21.0,19.0,134.9,669
4,Career,UTEP,,,,,483.0,817.0,59.1,6130.0,7.5,5.8,35.0,47.0,124.8,669
0,1970,Texas,SWC,,QB,9.0,1.0,5.0,20.0,22.0,4.4,-4.6,0.0,1.0,17.0,670
1,1971,UTEP,WAC,,QB,11.0,123.0,218.0,56.4,1375.0,6.3,4.0,6.0,14.0,105.6,670
2,1972,UTEP,WAC,,QB,10.0,144.0,252.0,57.1,1870.0,7.4,6.2,7.0,10.0,120.7,670
3,Career,Overall,,,,,268.0,475.0,56.4,3267.0,6.9,5.1,13.0,25.0,112.7,670
4,,Texas,,,,,1.0,5.0,20.0,22.0,4.4,-4.6,0.0,1.0,17.0,670
5,,UTEP,,,,,267.0,470.0,56.8,3245.0,6.9,5.2,13.0,24.0,113.7,670
0,2003,UTEP,WAC,FR,QB,10.0,98.0,198.0,49.5,1168.0,5.9,3.7,7.0,13.0,97.6,671
1,*2004,UTEP,WAC,SO,QB,12.0,213.0,366.0,58.2,2818.0,7.7,6.9,26.0,18.0,136.5,671
2,*2005,UTEP,CUSA,JR,QB,12.0,258.0,434.0,59.4,3503.0,8.1,7.4,29.0,19.0,140.5,671
3,2006,UTEP,CUSA,SR,QB,12.0,282.0,429.0,65.7,3595.0,8.4,8.1,26.0,14.0,149.6,671
4,Career,UTEP,,,,,851.0,1427.0,59.6,11084.0,7.8,7.0,88.0,64.0,136.3,671
0,*1965,UTEP,Ind,,QB,11.0,217.0,466.0,46.6,3240.0,7.0,4.9,22.0,31.0,107.2,672
1,1966,UTEP,Ind,,QB,10.0,140.0,305.0,45.9,2088.0,6.8,5.6,19.0,17.0,112.8,672
2,1967,UTEP,Ind,,QB,9.0,90.0,206.0,43.7,1365.0,6.6,3.5,11.0,19.0,98.5,672
3,Career,UTEP,,,,,447.0,977.0,45.8,6693.0,6.9,4.8,52.0,67.0,107.1,672
0,2015,Wyoming,MWC,SO,QB,2.0,4.0,6.0,66.7,51.0,8.5,8.5,0.0,0.0,138.1,673
1,*2016,Wyoming,MWC,SO,QB,14.0,209.0,373.0,56.0,3203.0,8.6,8.3,28.0,15.0,144.9,673
2,*2017,Wyoming,MWC,JR,QB,11.0,152.0,270.0,56.3,1812.0,6.7,6.9,16.0,6.0,127.8,673
3,Career,Wyoming,,,,,365.0,649.0,56.2,5066.0,7.8,7.7,44.0,21.0,137.7,673
0,1988,East Carolina,Ind,,QB,3.0,4.0,9.0,44.4,62.0,6.9,6.9,0.0,0.0,102.3,674
1,1989,East Carolina,Ind,,QB,11.0,37.0,71.0,52.1,488.0,6.9,6.2,2.0,2.0,113.5,674
2,1990,East Carolina,Ind,,QB,11.0,116.0,219.0,53.0,1510.0,6.9,6.0,13.0,10.0,121.3,674
3,1991,East Carolina,Ind,,QB,11.0,203.0,368.0,55.2,3073.0,8.4,8.9,28.0,8.0,146.1,674
4,Career,East Carolina,,,,,360.0,667.0,54.0,5133.0,7.7,7.6,43.0,20.0,133.9,674
0,*2008,Boston College,ACC,FR,QB,6.0,63.0,138.0,45.7,741.0,5.4,4.9,6.0,4.0,99.3,675
1,*2010,East Carolina,CUSA,JR,QB,13.0,393.0,609.0,64.5,3967.0,6.5,6.5,37.0,16.0,134.0,675
2,2011,East Carolina,CUSA,SR,QB,12.0,334.0,494.0,67.6,3225.0,6.5,5.8,25.0,19.0,131.5,675
3,Career,Overall,,,,,790.0,1241.0,63.7,7933.0,6.4,6.1,68.0,39.0,129.2,675
4,,Boston College,,,,,63.0,138.0,45.7,741.0,5.4,4.9,6.0,4.0,99.3,675
5,,East Carolina,,,,,727.0,1103.0,65.9,7192.0,6.5,6.2,62.0,35.0,132.9,675
0,1998,East Carolina,CUSA,,QB,11.0,157.0,255.0,61.6,2091.0,8.2,8.1,14.0,7.0,143.1,676
1,1999,East Carolina,CUSA,,QB,11.0,181.0,312.0,58.0,2359.0,7.6,6.7,14.0,12.0,128.6,676
2,2000,East Carolina,CUSA,JR,QB,11.0,164.0,312.0,52.6,2332.0,7.5,7.1,19.0,11.0,128.4,676
3,2001,East Carolina,CUSA,SR,QB,11.0,164.0,290.0,56.6,2247.0,7.7,7.2,13.0,9.0,130.2,676
4,Career,East Carolina,,,,,666.0,1169.0,57.0,9029.0,7.7,7.2,60.0,39.0,132.1,676
0,1981,East Carolina,Ind,,QB,11.0,16.0,31.0,51.6,230.0,7.4,4.5,0.0,2.0,101.0,677
1,1982,East Carolina,Ind,,QB,10.0,41.0,87.0,47.1,605.0,7.0,3.8,2.0,7.0,97.0,677
2,1983,East Carolina,Ind,,QB,11.0,90.0,164.0,54.9,1191.0,7.3,6.3,8.0,7.0,123.4,677
3,Career,East Carolina,,,,,147.0,282.0,52.1,2026.0,7.2,5.3,10.0,16.0,112.8,677
0,2016,East Carolina,American,SO,QB,7.0,119.0,202.0,58.9,1347.0,6.7,6.6,8.0,4.0,124.0,678
1,2017,East Carolina,American,JR,QB,10.0,174.0,304.0,57.2,2140.0,7.0,7.1,16.0,7.0,129.1,678
2,*2018,Washington State,Pac-12,SR,QB,13.0,468.0,662.0,70.7,4779.0,7.2,7.8,38.0,9.0,147.6,678
3,Career,Overall,,,,,761.0,1168.0,65.2,8266.0,7.1,7.4,62.0,20.0,138.7,678
4,,East Carolina,,,,,293.0,506.0,57.9,3487.0,6.9,6.9,24.0,11.0,127.1,678
5,,Washington State,,,,,468.0,662.0,70.7,4779.0,7.2,7.8,38.0,9.0,147.6,678
0,1971,East Carolina,Southern,,QB,10.0,30.0,76.0,39.5,362.0,4.8,1.4,3.0,7.0,74.1,679
1,1972,East Carolina,Southern,,QB,11.0,86.0,197.0,43.7,1275.0,6.5,4.9,12.0,12.0,105.9,679
2,1973,East Carolina,Southern,,QB,11.0,82.0,154.0,53.2,1222.0,7.9,7.3,11.0,7.0,134.4,679
3,Career,East Carolina,,,,,198.0,427.0,46.4,2859.0,6.7,5.2,26.0,26.0,110.5,679
0,1977,Louisiana Tech,Southland,,QB,11.0,12.0,35.0,34.3,143.0,4.1,2.8,0.0,1.0,62.9,680
1,1978,Utah State,PCAA,,QB,11.0,3.0,11.0,27.3,34.0,3.1,-5.1,0.0,2.0,16.9,680
2,1979,Utah State,PCAA,,QB,11.0,52.0,112.0,46.4,1021.0,9.1,8.7,9.0,5.0,140.6,680
3,Career,Overall,,,,,67.0,158.0,42.4,1198.0,7.6,6.4,9.0,8.0,114.8,680
4,,Louisiana Tech,,,,,12.0,35.0,34.3,143.0,4.1,2.8,0.0,1.0,62.9,680
5,,Utah State,,,,,55.0,123.0,44.7,1055.0,8.6,7.5,9.0,7.0,129.5,680
0,*2011,Florida,SEC,FR,QB,5.0,16.0,34.0,47.1,148.0,4.4,1.7,0.0,2.0,71.9,681
1,*2012,Florida,SEC,SO,QB,12.0,156.0,245.0,63.7,1646.0,6.7,6.8,12.0,5.0,132.2,681
2,2013,Florida,SEC,JR,QB,3.0,42.0,61.0,68.9,477.0,7.8,6.3,2.0,3.0,135.5,681
3,*2014,Florida,SEC,JR,QB,9.0,114.0,212.0,53.8,1140.0,5.4,4.1,9.0,10.0,103.5,681
4,*2015,Louisiana Tech,CUSA,SR,QB,13.0,279.0,448.0,62.3,4026.0,9.0,9.4,27.0,8.0,154.1,681
5,Career,Overall,,,,,607.0,1000.0,60.7,7437.0,7.4,7.2,50.0,28.0,134.1,681
6,,Florida,,,,,328.0,552.0,59.4,3411.0,6.2,5.4,23.0,20.0,117.8,681
7,,Louisiana Tech,,,,,279.0,448.0,62.3,4026.0,9.0,9.4,27.0,8.0,154.1,681
0,2000,Louisiana Tech,Ind,FR,QB,8.0,244.0,369.0,66.1,2544.0,6.9,6.2,21.0,15.0,134.7,682
1,2001,Louisiana Tech,WAC,SO,QB,11.0,277.0,469.0,59.1,3337.0,7.1,7.0,28.0,14.0,132.6,682
2,2002,Louisiana Tech,WAC,JR,QB,12.0,296.0,505.0,58.6,3539.0,7.0,6.1,19.0,19.0,122.4,682
3,2003,Louisiana Tech,WAC,SR,QB,12.0,246.0,432.0,56.9,3246.0,7.5,6.9,19.0,14.0,128.1,682
4,Career,Louisiana Tech,,,,,1063.0,1775.0,59.9,12666.0,7.1,6.5,87.0,62.0,129.0,682
0,1997,Louisiana Tech,Ind,,QB,11.0,293.0,477.0,61.4,3881.0,8.1,8.6,34.0,10.0,149.1,683
1,1998,Louisiana Tech,Ind,,QB,12.0,380.0,559.0,68.0,4943.0,8.8,9.4,46.0,13.0,164.8,683
2,1999,Louisiana Tech,Ind,,QB,10.0,342.0,516.0,66.3,3922.0,7.6,7.9,35.0,12.0,147.9,683
3,Career,Louisiana Tech,,,,,1015.0,1552.0,65.4,12746.0,8.2,8.7,115.0,35.0,154.3,683
0,1993,Florida,SEC,,QB,4.0,5.0,10.0,50.0,141.0,14.1,11.6,1.0,1.0,181.4,684
1,1994,Florida,SEC,,QB,9.0,23.0,38.0,60.5,439.0,11.6,11.8,5.0,2.0,190.5,684
2,1995,Florida,SEC,,QB,9.0,65.0,112.0,58.0,992.0,8.9,10.2,12.0,2.0,164.2,684
3,Career,Florida,,,,,93.0,160.0,58.1,1572.0,9.8,10.7,18.0,5.0,171.5,684
0,*1998,Marshall,MAC,,QB,13.0,7.0,13.0,53.8,85.0,6.5,-0.4,0.0,2.0,78.0,685
1,1999,Marshall,MAC,,QB,12.0,7.0,11.0,63.6,60.0,5.5,5.5,0.0,0.0,109.5,685
2,2000,Marshall,MAC,SO,QB,12.0,279.0,457.0,61.1,3358.0,7.3,7.4,21.0,9.0,134.0,685
3,2001,Marshall,MAC,JR,QB,12.0,315.0,470.0,67.0,4132.0,8.8,9.7,38.0,7.0,164.6,685
4,*2002,Marshall,MAC,SR,QB,12.0,331.0,491.0,67.4,4268.0,8.7,9.0,30.0,10.0,156.5,685
5,Career,Marshall,,,,,939.0,1442.0,65.1,11903.0,8.3,8.6,89.0,28.0,150.9,685
0,*1997,Marshall,MAC,,QB,13.0,276.0,473.0,58.4,3817.0,8.1,8.7,42.0,12.0,150.4,686
1,*1998,Marshall,MAC,,QB,13.0,297.0,456.0,65.1,3830.0,8.4,8.9,28.0,7.0,152.9,686
2,1999,Marshall,MAC,,QB,12.0,275.0,405.0,67.9,3799.0,9.4,10.0,37.0,11.0,171.4,686
3,Career,Marshall,,,,,848.0,1334.0,63.6,11446.0,8.6,9.2,107.0,30.0,157.6,686
0,1956,Rice,SWC,,QB,10.0,47.0,85.0,55.3,669.0,7.9,4.3,3.0,8.0,114.2,687
1,1957,Rice,SWC,,QB,10.0,44.0,82.0,53.7,798.0,9.7,8.0,4.0,5.0,139.3,687
2,Career,Rice,,,,,91.0,167.0,54.5,1467.0,8.8,6.1,7.0,13.0,126.5,687
0,1987,Rice,SWC,,DB,11.0,4.0,6.0,66.7,43.0,7.2,10.5,1.0,0.0,181.9,688
1,1988,Rice,SWC,,DB,11.0,30.0,59.0,50.8,373.0,6.3,5.1,1.0,2.0,102.8,688
2,1989,Rice,SWC,,QB,9.0,156.0,276.0,56.5,1815.0,6.6,5.5,5.0,9.0,111.2,688
3,1990,Rice,SWC,,QB,11.0,151.0,265.0,57.0,1808.0,6.8,4.4,8.0,18.0,110.7,688
4,Career,Rice,,,,,341.0,606.0,56.3,4039.0,6.7,5.0,15.0,29.0,110.9,688
0,1973,Rice,SWC,,QB,11.0,58.0,139.0,41.7,705.0,5.1,3.1,2.0,7.0,79.0,689
1,1974,Rice,SWC,,QB,11.0,67.0,170.0,39.4,847.0,5.0,3.0,6.0,10.0,81.1,689
2,1975,Rice,SWC,,QB,11.0,113.0,226.0,50.0,1328.0,5.9,3.4,8.0,16.0,96.9,689
3,1976,Rice,SWC,,QB,11.0,269.0,501.0,53.7,3317.0,6.6,5.8,21.0,19.0,115.6,689
4,Career,Rice,,,,,507.0,1036.0,48.9,6197.0,6.0,4.4,37.0,52.0,100.9,689
0,1956,Rice,SWC,,QB,10.0,60.0,109.0,55.0,704.0,6.5,4.3,4.0,7.0,108.6,690
1,1957,Rice,SWC,,QB,10.0,21.0,34.0,61.8,293.0,8.6,8.3,4.0,2.0,161.2,690
2,Career,Rice,,,,,81.0,143.0,56.6,997.0,7.0,5.3,8.0,9.0,121.1,690
0,*2002,Toledo,MAC,FR,QB,13.0,2.0,3.0,66.7,28.0,9.3,9.3,0.0,0.0,145.1,691
1,2003,Toledo,MAC,SO,QB,12.0,277.0,389.0,71.2,3210.0,8.3,8.9,29.0,7.0,161.5,691
2,*2004,Toledo,MAC,JR,QB,13.0,280.0,399.0,70.2,3518.0,8.8,9.3,27.0,8.0,162.6,691
3,*2005,Toledo,MAC,SR,QB,11.0,207.0,332.0,62.3,2469.0,7.4,7.6,29.0,12.0,146.4,691
4,Career,Toledo,,,,,766.0,1123.0,68.2,9225.0,8.2,8.6,85.0,27.0,157.4,691
0,2013,Toledo,MAC,FR,QB,4.0,21.0,41.0,51.2,240.0,5.9,6.3,1.0,0.0,108.4,692
1,*2014,Toledo,MAC,SO,QB,12.0,185.0,296.0,62.5,2263.0,7.6,7.7,19.0,8.0,142.5,692
2,*2015,Toledo,MAC,JR,QB,,,,,,,,,,,692
3,*2016,Toledo,MAC,JR,QB,13.0,289.0,418.0,69.1,4129.0,9.9,11.1,45.0,9.0,183.3,692
4,*2017,Toledo,MAC,SR,QB,14.0,264.0,411.0,64.2,3882.0,9.4,9.9,28.0,8.0,162.2,692
5,Career,Toledo,,,,,759.0,1166.0,65.1,10514.0,9.0,9.6,93.0,25.0,162.9,692
0,*2007,Nevada,WAC,FR,QB,11.0,133.0,247.0,53.8,2175.0,8.8,9.8,19.0,3.0,150.8,694
1,*2008,Nevada,WAC,SO,QB,13.0,208.0,383.0,54.3,2849.0,7.4,7.8,22.0,7.0,132.1,694
2,*2009,Nevada,WAC,JR,QB,13.0,166.0,282.0,58.9,2052.0,7.3,7.7,20.0,6.0,139.1,694
3,*2010,Nevada,WAC,SR,QB,14.0,233.0,359.0,64.9,3022.0,8.4,8.6,21.0,8.0,150.5,694
4,Career,Nevada,,,,,740.0,1271.0,58.2,10098.0,7.9,8.4,82.0,24.0,142.5,694
0,2001,Miami (OH),MAC,FR,QB,12.0,241.0,381.0,63.3,3105.0,8.1,7.9,25.0,13.0,146.5,695
1,2002,Miami (OH),MAC,SO,QB,12.0,271.0,428.0,63.3,3238.0,7.6,7.4,22.0,11.0,138.7,695
2,*2003,Miami (OH),MAC,JR,QB,14.0,342.0,495.0,69.1,4486.0,9.1,9.6,37.0,10.0,165.8,695
3,Career,Miami (OH),,,,,854.0,1304.0,65.5,10829.0,8.3,8.4,84.0,34.0,151.3,695
0,2015,Idaho,Sun Belt,FR,QB,6.0,51.0,80.0,63.8,403.0,5.0,3.0,1.0,4.0,100.2,696
1,2017,Oregon State,Pac-12,JR,QB,4.0,83.0,135.0,61.5,853.0,6.3,5.6,4.0,4.0,118.4,696
2,2018,Oregon State,Pac-12,SR,QB,8.0,140.0,224.0,62.5,1660.0,7.4,7.5,10.0,4.0,135.9,696
3,2019,Oregon State,Pac-12,SR,QB,11.0,222.0,358.0,62.0,2714.0,7.6,8.8,28.0,3.0,149.8,696
4,Career,Overall,,,,,496.0,797.0,62.2,5630.0,7.1,7.3,43.0,15.0,135.6,696
5,,Idaho,,,,,51.0,80.0,63.8,403.0,5.0,3.0,1.0,4.0,100.2,696
6,,Oregon State,,,,,445.0,717.0,62.1,5227.0,7.3,7.8,42.0,11.0,139.6,696
0,1967,North Texas,MVC,,QB,9.0,119.0,269.0,44.2,1732.0,6.4,4.8,21.0,19.0,110.0,697
1,1968,North Texas,MVC,,QB,10.0,177.0,332.0,53.3,2516.0,7.6,6.7,24.0,17.0,130.6,697
2,1969,North Texas,MVC,,QB,10.0,195.0,414.0,47.1,2828.0,6.8,4.6,24.0,31.0,108.6,697
3,Career,North Texas,,,,,491.0,1015.0,48.4,7076.0,7.0,5.4,69.0,67.0,116.2,697
0,1982,UNLV,PCAA,,QB,11.0,200.0,381.0,52.5,2847.0,7.5,6.9,17.0,12.0,123.7,698
1,1983,UNLV,PCAA,,QB,11.0,189.0,316.0,59.8,2545.0,8.1,8.1,18.0,8.0,141.2,698
2,*1984,UNLV,PCAA,,QB,13.0,225.0,360.0,62.5,2898.0,8.1,8.2,26.0,10.0,148.4,698
3,Career,UNLV,,,,,614.0,1057.0,58.1,8290.0,7.8,7.7,61.0,30.0,137.3,698
0,1991,New Mexico,WAC,,QB,8.0,103.0,216.0,47.7,1564.0,7.2,6.9,10.0,6.0,118.2,699
1,1992,New Mexico,WAC,,QB,11.0,164.0,308.0,53.2,2289.0,7.4,6.7,18.0,13.0,126.5,699
2,1993,New Mexico,WAC,,QB,11.0,177.0,304.0,58.2,2490.0,8.2,8.1,17.0,8.0,140.2,699
3,1994,New Mexico,WAC,,QB,12.0,233.0,409.0,57.0,3117.0,7.6,7.4,22.0,12.0,132.9,699
4,Career,New Mexico,,,,,677.0,1237.0,54.7,9460.0,7.6,7.3,67.0,39.0,130.5,699
0,1993,Louisiana,Big West,,QB,11.0,145.0,259.0,56.0,1842.0,7.1,6.1,14.0,12.0,124.3,700
1,1994,Louisiana,Big West,,QB,11.0,119.0,259.0,45.9,1712.0,6.6,4.3,10.0,18.0,100.3,700
2,1995,Louisiana,Big West,,QB,11.0,190.0,351.0,54.1,2761.0,7.9,7.7,20.0,10.0,133.3,700
3,1996,Louisiana,Ind,,QB,11.0,201.0,377.0,53.3,2901.0,7.7,6.7,20.0,17.0,126.4,700
4,Career,Louisiana,,,,,655.0,1246.0,52.6,9216.0,7.4,6.4,64.0,57.0,122.5,700
0,1997,Arkansas State,Ind,,QB,8.0,90.0,205.0,43.9,1452.0,7.1,5.9,6.0,8.0,105.3,701
1,1998,Arkansas State,Ind,,QB,12.0,183.0,387.0,47.3,2721.0,7.0,6.6,14.0,10.0,113.1,701
2,1999,Arkansas State,Big West,,QB,10.0,105.0,230.0,45.7,1569.0,6.8,6.6,15.0,8.0,117.5,701
3,2000,Arkansas State,Big West,SR,QB,11.0,173.0,306.0,56.5,1964.0,6.4,6.2,13.0,7.0,119.9,701
4,Career,Arkansas State,,,,,551.0,1128.0,48.8,7706.0,6.8,6.4,48.0,33.0,114.4,701
0,*2008,Troy,Sun Belt,JR,QB,10.0,201.0,326.0,61.7,2030.0,6.2,6.7,15.0,3.0,127.3,702
1,*2009,Troy,Sun Belt,SR,QB,13.0,321.0,504.0,63.7,4254.0,8.4,8.5,23.0,9.0,146.1,702
2,Career,Troy,,,,,522.0,830.0,62.9,6284.0,7.6,7.8,38.0,12.0,138.7,702
0,2013,Connecticut,American,FR,QB,5.0,59.0,133.0,44.4,621.0,4.7,2.0,0.0,8.0,71.6,703
1,2014,Connecticut,American,SO,QB,9.0,43.0,82.0,52.4,335.0,4.1,2.7,1.0,3.0,83.5,703
2,*2015,Connecticut,American,JR,QB,5.0,31.0,60.0,51.7,281.0,4.7,3.2,0.0,2.0,84.3,703
3,Career,Connecticut,,,,,133.0,275.0,48.4,1237.0,4.5,2.4,1.0,13.0,77.9,703
